idcliente;nombre;apellidos;razonsocial;cif;cp;domicilio;provincia;municipio;telefono;fax;email;web;observaciones;codcliente;er;certificadocaduca;suministrode;ctabancaria;fecha1;fecha2;fecha3;cliente;proveedor;fct;pdb;colaborador;otrasempresas;interesadosbolsa;asociacion;salesiano;interesado;ayuntamiento;contacto;cargo;tipo;cursointeresado;aceptamailing;fechanac;nacionalidad;sexo;movil;idespecialidad;idespecialidad2;idespecialidad3;idespecialidad4;idespecialidad5;iban;bic;convenio;conveniofecha;especialidadtexto
17706;Casabermeja;;NULL;;29160;C/ Real, 22;MÁLAGA;Casabermeja;952 758 377;952 758 009;casabermeja@sopde.es;www.casabermeja.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17707;Casarabonela;;NULL;;29566;Plaza de Buenavista, 1;MÁLAGA;Casarabonela;952 456 561;952 456 976;casarabonela@sopde.es;www.casarabonela.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17708;Casares;;NULL;;29690;C/ Villa, 29 ;MÁLAGA;Casares;952 894 017;95 2894017;registro@casares.es;www.casares.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17709;Coín;;NULL;;29100;Plaza de la Alameda,28;MÁLAGA;Coín;952 453 018;952 453 284;sugerencias@ayto-coin.es;www.Ayto-coin.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17710;Colmenar;;NULL;;29170;Plaza de España, 7 ;MÁLAGA;Colmenar;95 2730000;95 2731068;colmenar@sopde.es;www.colmenar.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17711;Comares;;NULL;;29195;Plaza Balcón de la Axarquía, s/n;MÁLAGA;Comares;952 509 233;952 509 300;ayuntamiento@comares.es;www.comares.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17712;Cómpeta;;NULL;;29754;C/ San Antonio, 1;MÁLAGA;Cómpeta;952 516 006;952 516 381;competa@sopde.es;www.competa.es/;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17713;Cortes de la Frontera;;NULL;;29380;Plaza de Carlos III, 1;MÁLAGA;Cortes de la Frontera;952 154 000;952 154 342;cortes@sopde.es;www.cortesdelafrontera.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17714;Cuevas Bajas;;NULL;;29220;C/ La Venta 114;MÁLAGA;Cuevas Bajas;952 729 526;952 729 679;info@cuevasbajas.es;www.cuevasbajas.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17715;Cuevas de San Marcos;;NULL;;29210;Plaza Luis de Armiñán, 31;MÁLAGA;Cuevas de San Marcos;952 727 007;952 728 522;ayuntamiento@cuevasdesanmarcos.es;www.cuevasdesanmarcos.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17716;Cuevas del Becerro;;NULL;;29470;C/ Real, 41;MÁLAGA;Cuevas del Becerro;952 162 280;952 162 001;;www.cuevasdelbecerro.com;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17717;Cútar;;NULL;;29718;C/ Fuente, 7;MÁLAGA;Cútar;952 554 247;952 554 229;cutar@sopde.es;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17718;Estepona;;NULL;;29680;Dirección: Plaza Blas Infante, 1;MÁLAGA;Estepona;952 801 100;952 793 977;alcaldia@estepona.es;www.estepona.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17719;Faraján;;NULL;;29461;Plaza de Andalucía, 8;MÁLAGA;Faraján;952 180 506;952 180 555;farajan@sopde.es;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17720;Frigiliana;;NULL;;29788;C/ Real, 80;MÁLAGA;Frigiliana;952 533 002;952 533 434;frigiliana@sopde.es;www.frigiliana.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17721;Fuengirola;;NULL;;29640;Plaza de España, 1;MÁLAGA;Fuengirola;952 589 300;952 465 945;info@fuengirola.org;www.fuengirola.org;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17722;Fuente de Piedra;;NULL;;29520;C/ Ancha, 9;MÁLAGA;Fuente de Piedra;952 735 016;952 735 317;fuentepiedra@sopde.es;www.fuentedepiedra.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17723;Gaucín;;NULL;;29480;Plaza Guzmán El Bueno, 29;MÁLAGA;Gaucín;952 151 000;952 151 172;info@gaucin.es;www.gaucin.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17724;Genalguacil;;NULL;;29492;C/ Real, 1;MÁLAGA;Genalguacil;952 152 003;952 152 129;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17725;Guaro;;NULL;;29108;Plaza de la Constitución, 5;MÁLAGA;Guaro;952 457 573;952 457 660;info@guaro.es;www.guaro.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17726;Humilladero;;NULL;;29531;Avda. del Emigrante, 1;MÁLAGA;Humilladero;952 737 023;952 737 292;ayuntamiento@humilladero.es;www.humilladero.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17727;Igualeja;;NULL;;29440;Plaza de Andalucia, 26;MÁLAGA;Igualeja;952 181 620;952 181 620;igualeja@sopde.es;www.igualeja.org;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17728;Istán;;NULL;;29611;C/ Empedrada, 32;MÁLAGA;Istán;952 869 603;952 869 665;alcalde@istan.es;www.istan.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17729;Iznate;;NULL;;29719;C/ Vélez, s/n;MÁLAGA;Iznate;952 509 776;952 509 798;iznate@sopde.es;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17730;Jimera de Líbar;;NULL;;29392;C/ Fontana, 8;MÁLAGA;Jimera de Líbar;952 180 004;952 180 107;;jimeralibar@sopde.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17731;Jubrique;;NULL;;29492;Plaza de Andalucía, s/n;MÁLAGA;Jubrique;952 152 250;952 152 336;jubrique@sopde.es;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17732;Júzcar;;NULL;;29462;C/ Real Fábrica de Hojalata, 1;MÁLAGA;Júzcar;952 183 500;952 183 500;juzcar@sopde.es;www.juzcar.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17733;Macharaviaya;;NULL;;29791;Plaza Iglesia, s/n;MÁLAGA;Macharaviaya;952 400 042;952 400 026;macharaviaya@sopde.es;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17734;Málaga;;NULL;;29016;Avda. Cervantes, 4;MÁLAGA;Málaga;95 2135000;952 135 420;alcaldia@ayto-malaga.es;www.malaga.eu;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17735;Manilva;;NULL;;29691;C/ Mar, 34;MÁLAGA;Manilva;952 890 065;952 890 066;info@manilva.es;www.manilva.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17736;Marbella;;NULL;;29600;C/ Los Naranjos, 1;MÁLAGA;Marbella;952 761 100;952 829 015;infomarbella@pgb.es;www.marbella.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17737;Mijas;;NULL;;29650;Avda. Virgen de la Peña, 2;MÁLAGA;Mijas;952 485 900;952 485 199;alcaldia@mijas.es;www.mijas.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17738;Moclinejo;;NULL;;29738;Plaza de España, 1;MÁLAGA;Moclinejo;952 400 586;952 400 505;ayuntamiento@moclinejo.es;www.moclinejo.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17739;Mollina;;NULL;;29532;C/ Villa, 3;MÁLAGA;Mollina;95 2740000;952 740 338;mollina@sopde.es;www.mollina.org;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17740;Monda;;NULL;;29110;C/ Valdescoba, 1;MÁLAGA;Monda;952 457 069;952 457 180;monda@sopde.es;www.monda.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17741;Montejaque;;NULL;;29360;Plaza de la Constitución, 4;MÁLAGA;Montejaque;952 167 196;952 167 351;montejaque@sopde.es;www.montejaque.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17742;Nerja;;NULL;;29780;C/ Carmen, 1;MÁLAGA;Nerja;952 548 410;952 548 459;omac@nerja.es;www.nerja.org;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17743;Ojén;;NULL;;29610;C/ La Carrera, 5;MÁLAGA;Ojén;952 881 003;952 881 216;ojen@sopde.es;www.ojen.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17744;Parauta;;NULL;;29451;Plaza Calvario, 30;MÁLAGA;Parauta;952 181 028;952 181 000;domingo@wcostasol.es;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17745;Periana;;NULL;;29710;Plaza del Ayuntamiento, 1;MÁLAGA;Periana;952 536 167;952 181 000;periana@sopde.es;www.periana.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17746;Pizarra;;NULL;;29560;Plaza del Ayuntamiento, 1;MÁLAGA;Pizarra;952 483 015;952 483 574;alcaldia@pizarra.es;www.pizarra.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17747;Pujerra;;NULL;;29450;C/ Fuentes, 3;MÁLAGA;Pujerra;952 183 513;952 183 513;pujera@sopde.es;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17748;Rincón de la Victoria;;NULL;;29730;Plaza Al-Andaluz, 1,  ;MÁLAGA;Rincón de la Victoria;952402300;;alcaldia@rincondelavictoria.es;www.rincondelavictoria.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17749;Riogordo;;NULL;;29180;Plaza de la Constitución, 14;MÁLAGA;Riogordo;952 732 154;952 732 380;riogordo@sopde.es;www.riogordo.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17750;Ronda;;NULL;;29400;Plaza Duquesa de Parcent, s/n;MÁLAGA;Ronda;952 871 171;952 875 441;portal@ronda.es;www.ronda.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17751;Salares;;NULL;;29714;C/ Iglesia, 2;MÁLAGA;Salares;952 508 903;952 508 905;ayunsa@clientes.unicaja.es;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17752;Sayalonga;;NULL;;29752;Plaza Rafael Alcoba, 12;MÁLAGA;Sayalonga;952 535 021;952 535 050;informacion@sayalonga.es;www.sayalonga.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17753;Sedella;;NULL;;29715;C/ Andalucía, 11;MÁLAGA;Sedella;952 508 839;952 508 838;sedella@sopde.es;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17754;Sierra de Yeguas;;NULL;;29328;Plaza Andalucía, 1;MÁLAGA;Sierra de Yeguas;952 746 002;952 746 176;info@sierradeyeguas.es;www.sierradeyeguas.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17755;Teba;;NULL;;29327;Plaza de la Constitución, 13;MÁLAGA;Teba;952 748 020;952 748 422;teba@sopde.es;www.teba.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17756;Tolox;;NULL;;29109;Plaza De Los Poyos, 1;MÁLAGA;Tolox;952 487 097;952 481 122;tolox@sopde.es;www.tolox.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17757;Torremolinos;;NULL;;29620;Plaza Blas Infante, 1;MÁLAGA;Torremolinos;952 379 400;952 379 496;alcadia@torremolinos.es;www.torremolinos.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17758;Torrox;;NULL;;29770;Plaza de la Constitución, 1;MÁLAGA;Torrox;952 538 200;952 538 100;participa@torrox.es;www.torrox.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17759;Totalán;;NULL;;29197;C/ Pasionaria, 8;MÁLAGA;Totalán;952 400 254;;totalan@sopde.es;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17760;Valle de Abdalajís;;NULL;;29240;C/ Alameda, 2;MÁLAGA;Valle de Abdalajís;952 489 100;952 489 164;valledeabdalajis@valledeabdalajis.com;www.valledeabdalajis.com/;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17761;Vélez-Málaga;;NULL;;29700;Plaza Carmelitas, s/n;MÁLAGA;Vélez-Málaga;95 2559100;952 504 616;oac@velezmalaga.es;www.ayto-velezmalaga.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17762;Villanueva de Algaidas;;NULL;;29310;C/ Constitución, 16;MÁLAGA;Villanueva de Algaidas;952 743 002;952 743 400;oac@villanuevadealgaidas.com;www.villanuevadealgaidas.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17763;Villanueva de Tapia;;NULL;;29315;Avda. Constitución, 50;MÁLAGA;Villanueva de Tapia;952 757 007;952 750 273;info@villanuevadetapia.org;www.villanuevadetapia.org;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17764;Villanueva del Rosario;;NULL;;29312;Plaza de España, 9;MÁLAGA;Villanueva del Rosario;952 742 263;952 742 213;rosario@sopde.es;villanuevadelrosario.org;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17765;Villanueva del Trabuco;;NULL;;29313;Plaza del Prado, 1;MÁLAGA;Villanueva del Trabuco;952 751 021;952 751 969;;www.villanuevadeltrabuco.com;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17766;Viñuela La;;NULL;;29712;C/ Vélez Málaga, 17;MÁLAGA;Viñuela La;952 519 002;952 519 088;ayuntamiento@lavinuela.es;www.lavinuela.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17767;Yunquera;;NULL;;29410;Plaza de la Constitución, 13;MÁLAGA;Yunquera;95 2482609;952 482 905;;www.ayto-yunquera.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17768;Melilla;;NULL;;52001;Plaza de España, 1;Melilla;Melilla;95 2699100;95 2699230;presidencia@melilla.es;www.melilla.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17769;Abanilla;;NULL;;30640;Plaza de la Constitución, 1;MURCIA;Abanilla;968 680001;968 680635;ayuntamiento@abanilla.es;www.abanilla.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17770;Abaran;;NULL;;30550;Plaza de José Antonio, 1;MURCIA;Abaran;968 770040; 968 770555;alcaldia@abaran.es ;www.abaran.es/;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17771;Aguilas;;NULL;;30880;Plaza de España, 14;MURCIA;Aguilas;968 418800;968 448546;secretaria@ayuntamientodeaguilas.es;www.ayuntamientodeaguilas.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17772;Albudeite;;NULL;;30.190;Gran Vía, s/n;MURCIA;Albudeite;968 667502;968 667609;;www.albudeite.com;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17773;Alcantarilla;;NULL;;30.820;Plaza de San Pedro, 1;MURCIA;Alcantarilla;968 898200;968 800782  ;;www.alcantarilla.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17774;Alcazares Los;;NULL;;30710;Avda. de la Libertad, 40;MURCIA;Alcazares Los;968 5745047;968 171190;;www.losalcazares.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17775;Aledo;;NULL;;30859;Plaza del Caudillo, 2;MURCIA;Aledo;968 484422;968 484423;;www.aledo.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17776;Alguazas;;NULL;;30560;Gran Vía de San Onofre, s/n;MURCIA;Alguazas;968 620022;968 620412;alguazas@alguazas.es;www.alguazas.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17777;Alhama de Murcia;;NULL;;30840;Plaza de la Constitución, 1;MURCIA;Alhama de Murcia;968 630000;968 631662;info@alhamademurcia.es;www.alhamademurcia.es/;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17778;Archena;;NULL;;30600;C/ Mayor, Edificio Casa Grande;MURCIA;Archena;968 670000;968 671976;mariajesusvidal@archena.es;www.archena.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
